Code,Item,Group,Region_Number,Region_Name,State_Name,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Average_Annual_Percent_Growth
5,Medicare/Dental Services (Millions of Dollars),State,3,Great Lakes,Michigan,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,3,17,7,12,10,11,7,11.8
5,Medicare/Dental Services (Millions of Dollars),State,4,Plains,Minnesota,0,0,1,1,1,1,1,1,0,1,2,3,3,4,3,2,2,2,3,3,3,3,5,4,12.4
5,Medicare/Dental Services (Millions of Dollars),State,5,Southeast,Mississippi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,3,2,12.3
5,Medicare/Dental Services (Millions of Dollars),State,4,Plains,Missouri,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,6,4,5,7,11,6,14
5,Medicare/Dental Services (Millions of Dollars),State,7,Rocky Mountains,Montana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2
5,Medicare/Dental Services (Millions of Dollars),State,4,Plains,Nebraska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10.4
5,Medicare/Dental Services (Millions of Dollars),State,8,Far West,Nevada,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,3,4,5,5,18.6
5,Medicare/Dental Services (Millions of Dollars),State,1,New England,New Hampshire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
5,Medicare/Dental Services (Millions of Dollars),State,2,Mideast,New Jersey,1,1,1,1,1,2,3,3,2,2,2,2,1,1,1,2,4,5,6,4,5,7,7,6,11.1
5,Medicare/Dental Services (Millions of Dollars),State,6,Southwest,New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,18.2
5,Medicare/Dental Services (Millions of Dollars),State,2,Mideast,New York,1,1,2,3,3,4,5,5,3,5,7,8,8,10,11,15,27,31,36,31,28,35,42,45,16.9
5,Medicare/Dental Services (Millions of Dollars),State,5,Southeast,North Carolina,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2,3,5,4,4,5,7,7,14.3
5,Medicare/Dental Services (Millions of Dollars),State,4,Plains,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6
5,Medicare/Dental Services (Millions of Dollars),State,3,Great Lakes,Ohio,1,1,1,1,1,1,2,3,3,3,3,4,4,3,3,3,4,6,8,6,7,9,12,8,11.6
5,Medicare/Dental Services (Millions of Dollars),State,6,Southwest,Oklahoma,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,2,2,11.7
5,Medicare/Dental Services (Millions of Dollars),State,8,Far West,Oregon,0,0,1,1,1,1,1,1,0,1,2,1,2,1,1,1,2,3,3,2,1,2,2,2,11.8
5,Medicare/Dental Services (Millions of Dollars),State,2,Mideast,Pennsylvania,1,1,1,2,2,2,2,2,4,6,8,6,6,6,5,7,12,21,14,15,17,19,17,15,12.8
5,Medicare/Dental Services (Millions of Dollars),State,1,New England,Rhode Island,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,2,2,1,1,1,1,1,12.1
5,Medicare/Dental Services (Millions of Dollars),State,5,Southeast,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,3,4,7,13,7,18.9
5,Medicare/Dental Services (Millions of Dollars),State,4,Plains,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4
5,Medicare/Dental Services (Millions of Dollars),State,5,Southeast,Tennessee,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,4,3,6,8,7,11,21,10,17.1
5,Medicare/Dental Services (Millions of Dollars),State,6,Southwest,Texas,1,1,1,1,2,2,2,2,2,3,3,3,3,2,3,6,12,17,24,19,29,29,44,45,19.2
5,Medicare/Dental Services (Millions of Dollars),State,7,Rocky Mountains,Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,2,2,3,3,19.4
5,Medicare/Dental Services (Millions of Dollars),State,1,New England,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4
5,Medicare/Dental Services (Millions of Dollars),State,5,Southeast,Virginia,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,4,4,2,2,4,4,12.6
5,Medicare/Dental Services (Millions of Dollars),State,8,Far West,Washington,0,0,1,1,1,1,1,1,0,1,2,1,2,1,1,1,2,4,5,4,5,7,11,9,16.3
5,Medicare/Dental Services (Millions of Dollars),State,5,Southeast,West Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,1,8.4
5,Medicare/Dental Services (Millions of Dollars),State,3,Great Lakes,Wisconsin,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,2,3,3,3,4,5,6,15.5
5,Medicare/Dental Services (Millions of Dollars),State,7,Rocky Mountains,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
6,Medicare/Home Health Care (Millions of Dollars),United States,0,United States,,4641,6446,8305,11084,12964,14025,13850,9422,8191,8546,9900,11338,13235,15536,18208,21060,24264,27052,30281,31721,32205,33388,33689,34246,9.1
6,Medicare/Home Health Care (Millions of Dollars),Region,1,New England,,379,536,711,909,1037,1123,1097,732,584,608,716,775,835,929,1027,1152,1259,1367,1476,1570,1607,1669,1701,1736,6.8
6,Medicare/Home Health Care (Millions of Dollars),Region,2,Mideast,,631,899,1112,1368,1608,1746,1793,1369,1254,1374,1570,1702,1911,2074,2314,2529,2821,3167,3465,3692,3778,3962,3997,4123,8.5
6,Medicare/Home Health Care (Millions of Dollars),Region,3,Great Lakes,,617,842,1060,1447,1667,1760,1715,1232,1078,1154,1391,1585,1820,2151,2503,2920,3427,4002,4485,4861,4911,4988,5076,5185,9.7
6,Medicare/Home Health Care (Millions of Dollars),Region,4,Plains,,165,222,284,397,472,524,528,348,282,303,420,496,564,657,781,906,1037,1142,1279,1366,1413,1516,1542,1600,10.4
6,Medicare/Home Health Care (Millions of Dollars),Region,5,Southeast,,1828,2518,3178,3973,4277,4490,4183,2776,2692,2714,3043,3452,4039,4788,5645,6670,7814,8799,9834,10118,10263,10490,10475,10407,7.9
6,Medicare/Home Health Care (Millions of Dollars),Region,6,Southwest,,458,669,945,1588,2207,2628,2870,1763,1144,1146,1313,1584,1929,2475,3125,3784,4410,4758,5387,5640,5504,5487,5415,5406,11.3
6,Medicare/Home Health Care (Millions of Dollars),Region,7,Rocky Mountains,,84,110,159,225,270,300,290,188,181,193,240,295,365,423,472,523,597,665,761,804,833,907,910,937,11
6,Medicare/Home Health Care (Millions of Dollars),Region,8,Far West,,477,650,855,1178,1427,1453,1373,1015,978,1054,1208,1448,1771,2039,2340,2576,2898,3154,3595,3669,3897,4368,4574,4851,10.6
6,Medicare/Home Health Care (Millions of Dollars),State,5,Southeast,Alabama,157,223,275,340,369,365,364,187,188,196,222,275,331,403,483,560,588,624,672,717,721,725,716,729,6.9
6,Medicare/Home Health Care (Millions of Dollars),State,8,Far West,Alaska,1,1,2,4,6,7,7,3,2,2,3,3,4,6,8,9,8,9,9,15,15,15,17,18,15.3
6,Medicare/Home Health Care (Millions of Dollars),State,6,Southwest,Arizona,48,67,90,127,157,183,175,127,111,123,159,192,238,292,357,422,492,523,564,605,634,673,644,638,11.9
6,Medicare/Home Health Care (Millions of Dollars),State,5,Southeast,Arkansas,42,58,71,93,101,105,93,67,54,55,68,75,88,104,130,146,162,175,212,231,239,250,251,264,8.3
6,Medicare/Home Health Care (Millions of Dollars),State,8,Far West,California,369,507,669,949,1174,1204,1124,815,770,824,941,1128,1375,1585,1799,1969,2190,2371,2683,2676,2832,3217,3394,3649,10.5
6,Medicare/Home Health Care (Millions of Dollars),State,7,Rocky Mountains,Colorado,36,46,70,103,129,140,138,91,83,87,103,135,164,187,200,221,251,283,330,367,382,410,405,411,11.2
6,Medicare/Home Health Care (Millions of Dollars),State,1,New England,Connecticut,95,136,180,241,279,300,290,200,167,171,192,204,215,237,258,277,297,324,343,367,366,372,386,398,6.4
6,Medicare/Home Health Care (Millions of Dollars),State,2,Mideast,Delaware,11,15,16,22,27,29,29,22,20,23,27,31,38,46,52,59,71,86,103,115,118,113,101,110,10.5
6,Medicare/Home Health Care (Millions of Dollars),State,2,Mideast,District of Columbia,10,14,16,20,23,27,28,22,21,20,22,22,21,23,27,26,31,38,41,44,45,47,47,47,6.7
6,Medicare/Home Health Care (Millions of Dollars),State,5,Southeast,Florida,527,744,870,1088,1171,1175,1030,731,801,856,1013,1143,1408,1656,1986,2411,3012,3469,3781,3602,3648,3655,3693,3634,8.8
6,Medicare/Home Health Care (Millions of Dollars),State,5,Southeast,Georgia,184,271,355,425,397,400,331,229,223,220,250,285,327,393,460,528,612,707,831,892,947,1029,1014,1000,7.6
6,Medicare/Home Health Care (Millions of Dollars),State,8,Far West,Hawaii,4,6,9,14,20,16,14,14,14,18,20,22,23,25,28,31,35,41,47,50,60,62,72,77,13.8
6,Medicare/Home Health Care (Millions of Dollars),State,7,Rocky Mountains,Idaho,9,13,19,29,43,49,47,25,24,27,30,34,39,49,62,75,91,101,116,122,129,146,155,163,13.4
6,Medicare/Home Health Care (Millions of Dollars),State,3,Great Lakes,Illinois,180,242,309,422,455,453,419,306,261,290,364,421,488,588,706,838,998,1142,1351,1541,1518,1502,1518,1493,9.6
6,Medicare/Home Health Care (Millions of Dollars),State,3,Great Lakes,Indiana,62,97,134,188,228,244,238,143,112,119,147,165,203,244,291,331,370,414,462,505,519,526,539,570,10.1
6,Medicare/Home Health Care (Millions of Dollars),State,4,Plains,Iowa,25,33,42,60,70,75,73,50,43,45,58,67,78,89,107,130,152,170,188,204,210,226,224,214,9.9
6,Medicare/Home Health Care (Millions of Dollars),State,4,Plains,Kansas,26,34,47,69,80,94,96,60,46,48,63,76,94,111,131,154,172,184,201,210,210,222,222,239,10.2
6,Medicare/Home Health Care (Millions of Dollars),State,5,Southeast,Kentucky,83,107,134,153,161,170,185,128,147,144,158,171,169,185,210,254,279,309,360,398,400,405,422,420,7.3
6,Medicare/Home Health Care (Millions of Dollars),State,5,Southeast,Louisiana,130,204,297,475,595,719,704,421,320,308,294,338,383,475,526,585,670,714,793,856,843,833,799,769,8
6,Medicare/Home Health Care (Millions of Dollars),State,1,New England,Maine,31,44,56,72,83,93,95,69,54,56,62,63,63,74,83,94,102,113,121,128,127,131,131,135,6.7
6,Medicare/Home Health Care (Millions of Dollars),State,2,Mideast,Maryland,59,77,92,114,146,163,164,138,135,136,163,147,173,190,211,231,259,297,330,375,388,409,425,440,9.1
6,Medicare/Home Health Care (Millions of Dollars),State,1,New England,Massachusetts,192,273,370,462,521,560,525,331,259,265,321,360,401,441,487,553,618,664,717,767,803,833,844,856,6.7
6,Medicare/Home Health Care (Millions of Dollars),State,3,Great Lakes,Michigan,167,211,282,393,465,499,499,355,327,345,405,450,515,597,680,796,944,1167,1272,1295,1254,1229,1250,1264,9.2
6,Medicare/Home Health Care (Millions of Dollars),State,4,Plains,Minnesota,27,43,55,75,91,105,111,79,68,72,89,103,114,143,171,201,230,245,279,285,297,332,354,391,12.3
6,Medicare/Home Health Care (Millions of Dollars),State,5,Southeast,Mississippi,116,146,189,242,231,256,250,165,160,150,164,193,242,298,339,380,411,441,488,507,512,512,494,491,6.5
6,Medicare/Home Health Care (Millions of Dollars),State,4,Plains,Missouri,74,93,118,162,195,209,207,129,100,111,173,209,230,257,304,340,388,435,486,528,547,576,576,587,9.4
6,Medicare/Home Health Care (Millions of Dollars),State,7,Rocky Mountains,Montana,9,10,13,17,21,25,23,17,14,15,20,20,22,25,29,34,40,43,48,53,53,57,54,55,8.3
6,Medicare/Home Health Care (Millions of Dollars),State,4,Plains,Nebraska,8,11,14,18,22,25,26,17,16,19,25,27,33,37,44,52,61,72,85,95,104,114,117,120,12.3
6,Medicare/Home Health Care (Millions of Dollars),State,8,Far West,Nevada,19,32,43,51,54,63,63,51,49,49,57,77,118,129,150,160,175,189,243,273,303,330,330,307,12.8
6,Medicare/Home Health Care (Millions of Dollars),State,1,New England,New Hampshire,20,28,35,44,50,52,59,42,38,46,58,60,66,76,84,95,100,109,122,127,128,140,143,148,9
6,Medicare/Home Health Care (Millions of Dollars),State,2,Mideast,New Jersey,86,133,165,212,258,277,287,220,209,228,271,285,318,342,382,419,472,560,649,687,681,685,707,715,9.6
6,Medicare/Home Health Care (Millions of Dollars),State,6,Southwest,New Mexico,16,23,31,47,65,78,81,52,45,49,57,67,82,106,126,143,149,163,183,182,188,199,207,209,11.7
6,Medicare/Home Health Care (Millions of Dollars),State,2,Mideast,New York,232,367,455,523,592,656,688,526,483,542,602,674,731,805,881,927,1003,1101,1178,1219,1242,1325,1351,1408,8.1
6,Medicare/Home Health Care (Millions of Dollars),State,5,Southeast,North Carolina,130,165,215,266,277,302,302,228,240,248,273,306,348,396,473,564,618,667,758,815,833,866,878,892,8.7
6,Medicare/Home Health Care (Millions of Dollars),State,4,Plains,North Dakota,3,5,5,7,6,7,7,5,4,4,5,5,7,9,10,12,13,13,13,14,15,16,17,17,7.1
6,Medicare/Home Health Care (Millions of Dollars),State,3,Great Lakes,Ohio,159,206,244,341,399,436,423,319,284,302,358,415,464,539,615,710,837,966,1050,1149,1229,1314,1338,1393,9.9
6,Medicare/Home Health Care (Millions of Dollars),State,6,Southwest,Oklahoma,60,89,136,239,359,439,448,250,185,189,205,249,298,376,443,506,567,595,672,734,693,668,655,648,10.9
6,Medicare/Home Health Care (Millions of Dollars),State,8,Far West,Oregon,29,37,40,50,58,63,65,51,53,59,69,85,103,123,145,165,198,218,253,269,283,312,318,337,11.2
6,Medicare/Home Health Care (Millions of Dollars),State,2,Mideast,Pennsylvania,232,293,368,476,563,595,597,439,386,425,485,543,630,668,763,866,985,1084,1164,1252,1304,1383,1366,1404,8.1
6,Medicare/Home Health Care (Millions of Dollars),State,1,New England,Rhode Island,25,36,45,58,65,79,88,60,39,41,43,47,50,58,68,83,94,106,119,127,129,134,137,137,7.6
6,Medicare/Home Health Care (Millions of Dollars),State,5,Southeast,South Carolina,59,85,118,159,164,163,150,114,117,119,142,152,167,197,234,295,353,416,466,501,521,563,583,596,10.6
6,Medicare/Home Health Care (Millions of Dollars),State,4,Plains,South Dakota,2,3,3,5,8,8,8,7,4,4,7,8,9,10,14,18,19,23,26,29,30,31,32,32,13
6,Medicare/Home Health Care (Millions of Dollars),State,5,Southeast,Tennessee,310,394,498,530,561,542,489,303,262,248,246,278,303,364,429,509,586,662,779,829,801,806,758,723,3.7
6,Medicare/Home Health Care (Millions of Dollars),State,6,Southwest,Texas,334,490,688,1175,1625,1927,2166,1334,802,786,892,1075,1311,1702,2200,2712,3202,3477,3968,4119,3988,3947,3908,3911,11.3
6,Medicare/Home Health Care (Millions of Dollars),State,7,Rocky Mountains,Utah,27,35,49,67,64,73,70,47,54,57,78,98,128,150,168,179,200,222,248,242,246,271,272,284,10.7
6,Medicare/Home Health Care (Millions of Dollars),State,1,New England,Vermont,16,20,25,32,39,40,40,30,27,29,40,41,40,43,46,50,50,51,53,54,54,59,59,61,6.1
6,Medicare/Home Health Care (Millions of Dollars),State,5,Southeast,Virginia,61,79,110,139,172,204,196,141,131,126,159,177,207,243,293,339,405,470,534,591,613,648,673,687,11.1
6,Medicare/Home Health Care (Millions of Dollars),State,8,Far West,Washington,55,68,93,109,115,100,100,81,90,101,119,133,148,171,209,241,291,326,359,387,404,432,443,464,9.7
6,Medicare/Home Health Care (Millions of Dollars),State,5,Southeast,West Virginia,30,43,46,64,78,90,89,62,49,45,54,59,65,74,82,98,118,147,162,178,185,198,194,202,8.7
6,Medicare/Home Health Care (Millions of Dollars),State,3,Great Lakes,Wisconsin,49,85,89,103,119,128,136,108,95,99,117,134,150,183,211,245,278,313,350,370,392,416,431,465,10.3
6,Medicare/Home Health Care (Millions of Dollars),State,7,Rocky Mountains,Wyoming,4,6,7,10,13,14,13,8,6,7,8,9,11,12,13,14,14,16,19,21,23,24,24,23,8.5
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),United States,0,United States,,974,1157,1332,1517,1929,2239,2592,2911,3247,3530,4029,4152,4332,5397,6073,41935,48495,53362,57339,61959,66426,70810,76781,87060,21.6
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),Region,1,New England,,36,43,50,54,66,70,76,81,121,116,120,126,133,170,219,2122,2441,2689,2908,3050,3225,3387,3634,4162,22.9
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),Region,2,Mideast,,157,188,213,234,290,331,381,405,417,467,538,536,632,770,894,7166,8499,9293,10097,11120,12006,12881,13989,15826,22.2
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),Region,3,Great Lakes,,154,182,205,227,276,299,344,387,410,434,480,516,596,726,826,6022,7091,7834,8344,9214,9993,10685,11743,13263,21.4
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),Region,4,Plains,,62,75,86,98,120,130,146,158,194,199,212,250,295,357,413,3077,3481,3777,3988,4229,4417,4590,4852,5466,21.5
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),Region,5,Southeast,,317,380,437,497,633,733,857,1007,1103,1152,1264,1458,1558,1940,2052,12197,14044,15511,16604,17779,19043,20363,22098,24963,20.9
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),Region,6,Southwest,,85,101,118,135,177,214,255,309,332,359,391,370,430,578,649,4096,4699,5225,5596,6114,6654,7193,7935,9052,22.5
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),Region,7,Rocky Mountains,,14,18,22,27,35,40,45,50,60,72,88,69,84,115,132,1009,1150,1274,1384,1473,1569,1689,1799,2143,24.3
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),Region,8,Far West,,148,170,202,246,332,421,488,514,610,730,936,827,605,741,890,6244,7089,7759,8417,8981,9518,10022,10731,12185,21.1
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Alabama,27,33,37,40,49,51,55,62,65,71,79,87,106,119,129,808,936,1017,1051,1133,1211,1318,1433,1592,19.4
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,8,Far West,Alaska,0,0,0,0,1,1,1,1,1,1,1,2,2,4,5,46,56,62,67,68,70,69,71,78,27.3
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,6,Southwest,Arizona,12,13,16,21,31,45,59,69,72,68,74,38,55,76,78,652,742,871,916,993,1064,1193,1325,1566,23.8
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Arkansas,12,14,16,18,22,23,25,29,32,37,44,49,58,67,76,487,558,600,627,655,684,713,757,836,20.1
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,8,Far West,California,117,134,160,195,269,351,411,435,526,628,804,691,440,533,661,4658,5214,5724,6167,6600,7011,7356,7875,8886,20.7
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Colorado,7,9,11,14,19,23,26,27,35,42,52,26,35,55,61,438,497,565,624,655,695,744,791,989,23.9
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,1,New England,Connecticut,11,12,15,15,19,20,23,25,22,26,31,30,35,43,53,549,617,676,713,760,831,894,975,1107,22.4
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,Delaware,2,3,3,4,4,5,5,5,6,7,8,9,11,13,15,120,145,160,173,193,215,235,263,295,24.1
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,District of Columbia,3,3,3,4,4,5,5,5,4,5,5,6,7,8,9,64,72,78,85,93,100,106,115,130,18.4
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Florida,100,120,142,170,229,295,372,451,508,495,520,641,602,787,707,3200,3596,4098,4552,4873,5297,5775,6299,7164,20.4
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Georgia,27,32,36,41,50,54,58,64,72,75,82,91,107,130,153,1224,1412,1538,1546,1672,1797,1949,2203,2536,21.9
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,8,Far West,Hawaii,3,4,4,5,7,8,8,8,9,11,14,14,13,17,18,137,201,220,235,245,252,271,285,325,22.5
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Idaho,2,3,3,4,5,5,7,8,8,10,12,14,15,18,21,172,198,215,232,250,267,301,318,372,24.7
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,3,Great Lakes,Illinois,40,47,54,60,73,81,92,101,112,104,105,121,141,170,198,1605,1859,2004,2126,2240,2331,2399,2510,2811,20.3
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,3,Great Lakes,Indiana,19,24,27,30,37,39,43,48,52,58,67,74,88,104,120,892,1043,1141,1221,1348,1485,1581,1738,1948,22.2
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,Iowa,10,13,14,16,20,21,23,25,26,30,35,39,46,55,65,474,535,574,604,632,661,680,715,790,20.8
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,Kansas,8,10,12,13,16,17,18,20,21,25,29,34,38,46,54,394,458,496,533,559,583,607,635,707,21.3
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Kentucky,17,20,23,25,31,33,38,42,42,49,60,67,78,91,102,660,765,830,972,1069,1168,1250,1376,1548,21.6
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Louisiana,25,27,31,34,41,47,54,69,73,76,80,78,80,121,157,765,882,975,1040,1112,1170,1236,1301,1469,19.4
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,1,New England,Maine,3,4,4,5,6,7,8,9,10,11,13,15,17,21,26,236,279,309,329,346,364,376,405,464,24.3
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,Maryland,14,17,19,21,26,29,33,36,40,39,42,46,57,67,78,531,628,690,764,825,879,928,987,1175,21.2
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,1,New England,Massachusetts,16,19,22,24,29,30,30,30,68,59,57,55,51,68,94,918,1061,1172,1289,1340,1399,1466,1548,1776,22.7
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,3,Great Lakes,Michigan,33,38,43,47,57,62,67,74,82,89,100,111,135,160,184,1319,1600,1829,1838,2007,2210,2416,2763,3092,21.9
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,Minnesota,13,15,18,21,26,28,30,30,32,38,46,49,56,73,86,694,776,851,910,973,1000,1036,1091,1246,21.9
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Mississippi,13,15,18,20,26,29,32,40,42,48,54,61,74,84,95,555,626,671,700,729,755,773,808,883,20.2
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,Missouri,20,25,29,32,39,44,53,59,87,76,69,89,107,125,140,1007,1146,1249,1319,1417,1503,1585,1703,1944,22
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Montana,2,2,3,3,4,4,4,5,6,7,8,10,12,14,17,128,146,157,166,174,183,190,204,225,22.9
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,Nebraska,6,7,8,9,10,11,13,14,16,17,18,21,25,31,35,275,309,328,343,358,373,382,398,440,20.6
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,8,Far West,Nevada,4,5,6,8,11,15,20,23,25,29,38,36,50,68,71,259,286,328,364,384,398,431,470,540,23.8
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,1,New England,New Hampshire,2,3,3,3,4,4,5,5,6,7,9,10,11,14,18,145,176,196,212,226,240,249,266,302,24.1
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,New Jersey,23,29,32,36,44,49,56,61,66,75,87,76,80,111,130,1296,1501,1629,1744,1951,2139,2299,2537,2771,23.1
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,6,Southwest,New Mexico,4,5,5,7,8,9,9,10,11,13,15,20,31,38,34,206,257,291,321,342,369,389,417,466,23
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,New York,60,70,81,91,114,133,156,168,165,192,226,235,293,362,415,2974,3638,3948,4340,4711,5099,5549,6032,6839,22.9
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,North Carolina,30,37,41,45,58,62,70,78,84,94,106,120,139,181,208,1485,1707,1875,1977,2124,2303,2446,2632,2772,21.8
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,North Dakota,2,3,3,3,4,4,5,5,6,6,7,9,11,14,17,110,122,128,130,133,136,135,138,149,19.8
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,3,Great Lakes,Ohio,48,55,61,67,82,89,110,131,129,143,161,156,168,216,233,1512,1758,1949,2180,2556,2809,3045,3390,3841,21
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,6,Southwest,Oklahoma,12,14,16,18,23,25,29,36,36,43,52,55,60,75,88,583,659,720,757,793,839,872,917,1018,21.3
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,8,Far West,Oregon,10,11,13,16,20,22,22,21,22,29,38,39,45,52,56,472,539,587,645,689,730,788,849,1004,22.5
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,Pennsylvania,55,67,74,80,98,110,125,131,135,149,170,164,185,209,246,2181,2515,2788,2991,3348,3574,3764,4055,4617,21.2
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,1,New England,Rhode Island,3,4,5,5,6,7,8,9,13,9,7,12,13,17,19,179,195,213,234,242,250,256,287,334,22
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,South Carolina,14,18,21,24,30,33,37,43,46,53,61,66,79,90,102,670,782,855,908,977,1036,1115,1239,1526,22.5
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,South Dakota,2,2,3,3,4,4,5,5,6,6,8,9,11,14,16,123,136,150,150,156,162,165,172,191,22.1
7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Tennessee,22,27,31,34,43,47,52,59,63,71,81,92,110,121,154,1136,1290,1411,1506,1601,1667,1744,1885,2168,22.1
